,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
753,ATM Application - Senior Business Analyst Lead,"The ATM Application Senior Business Analyst Lead is a strategic professional responsible for requirement gathering, product road-map definition, design, develop, and implement ATM next gen applications to meet our growing application needs. The person is expected to manage a team of highly motivated managers, designers and developers drawn from our strategic partners and Citi staff based in multiple geographical locations. The role is responsible for driving requirement technical design/architecture management, product road-maps with close interaction with APAC/EMEA markets, Subject matter experts, Cross Product Architecture and other Product Processors. Experience in build, delivery and ATM architecture is also desired.

Development Value:
Opportunity to work with and learn from highly skilled and experienced global team members
Opportunity to work on challenging environment, technologies and banking technology space.
Responsibilities:
Requirement ,Design , develop and implement ATM applications for banking and financial services
Ensure that the team is defining and implementing systems that are aligned with the organization strategy and goals
Work along with various markets, Global Product owners, UI/UX designers and product owners/SMEs to deliver finished ATM application products
Focus on innovating new and better ways to create solutions that add value and amaze the end user, with a penchant for simple elegant design in every aspect from data structures to code to UI and systems architecture
Train, assign work, provide Technical/Business advice and guidance to staff, provide regular performance feedback to staff for continuous improvement
Manage and track resources, review work to ensure high quality job to achieve customer satisfaction and service commitments
Adhere to the Citigroup's compliance standards and ensure compliance for the applications supported
Qualifications:
Demonstrated experience in managing multiple work streams
Experience in consumer banking domain ATM expereince will be a great plus.
Minimum of 8-10 years of relevant experience in application development, preferably within an international technology organization in delivering complex projects middleware, ATM, internet facing and mobile native and knowledge on API/micro service
Demonstrated experience in Project Management principles and software development lifecycle practices and methodology
Good written and verbal communication skills
Good leadership and team skills
Strong problem solving and program execution skills while being process orientated
Ability to manage senior staff, as well as manage staff working remotely across multiple locations
Strong leadership, communication and organizational skills
Strong analytical, strategic thinking and communication skills - must have ability to synthesize, develop and present clear and concise recommendations
Excellent relationship management skills
Demonstrated ability to work across organizational boundaries and geographies
Self-directed, motivated and managed; ability to deal with imperfect information, decision and drive to successful conclusions
Demonstrated experience in Project Management principles and software development lifecycle practices and methodology
The ability to handle multiple projects in a fast-paced environment.
Understanding on the process and roles in Agile development, Continuous Integration and Continuous Delivery
Qualifications:
Educational requirements: Bachelors of Engineering/Technology/Science degree in Computer Science or related field
Language requirements (including proficiency levels for speaking, reading, and writing): English
-------------------------------------------------

Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - SG

------------------------------------------------------

Time Type :Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE.

To view the ""EEO is the Law"" poster CLICK HERE. To view the EEO is the Law Supplement CLICK HERE.
To view the EEO Policy Statement CLICK HERE.
To view the Pay Transparency Posting CLICK HERE.",3.4,"Citibank
3.4",Singapore,"Elk Grove Village, IL",5001 to 10000 employees,-1,Subsidiary or Business Segment,Lending,Finance,$50 to $100 million (SGD),-1
754,Data scientist â€“ Logistics,"Job Description :
Description

Regional headquarter in Singapore
Newly Setup team
Global Logistic Company
This is a top tier global logistics firm with regional headquarters in Singapore. One of their key recipes for success is the continuous push for innovation and in line with this vision; the company set up a data science team 3 years ago and is hiring again due to their success.
This is an end to end data scientist role â€“ from working with datasets from various data sources, designing PoCs, producing effective visualization and dashboards to developing scalable software solutions. The candidate will have the opportunity to interact closely with the business to truly understand their problems and come up with impactful data solutions.
You should come with a technical degree ideally in Computer Science with strong programming language ideally in Python. Candidates with experience in developing NLP and image recognition models are preferred. This is a fluid environment where one can express their creativity. Candidates who are good team player and enjoys self-direction will thrive in the team.
Interested candidates, please send your CV to sz@kerryconsulting.com quoting SZ17412 .Due to the high volume of applications, only shortlisted candidates are notified.

Job Description : Description * Regional headquarter in Singapore * Newly Setup team * Global Logistic CompanyThis is a top tier global logistics firm with regional headquarters in Singapore. One of their key recipes for success is the",3.9,"Kerry Consulting Pte Ltd
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
755,"IT Business Analyst (HCM â€“ Cloud-Based), Regional Bank","Job Description :
Description

Description
Our client is a regional bank with strong presence across Asia Pacific. They are looking for a HCM IT Business Analyst to join its Technology and Operations division. The incumbent will support the delivery of newly-launched initiatives to transform the Groupâ€™s operations.
Responsibilities
Reporting to the Program Manager, you will play a key role in the delivery of HCM projects. You role will encompass the writing of user stories and management of stakeholders and communications, changes in scope, identification and mitigation of risks, preparation of the implementation plan and regular reporting of your projectsâ€™ progress.
Requirements
You have spent at least 10 years in IT Business Analyst position with strong HCM knowledge, ideally having done HCM cloud implementation projects before. You possess excellent communication skills and feel comfortable interacting with the leadership team and clients. You have experience leading teams on projects and possess a relevant degree.
To Apply
To apply, please submit your resume to Yvonne Chang at yc@kerryconsulting.com, quoting the job title and reference number YC17516. We regret that only shortlisted candidates will be notified.

Job Description : DescriptionDescriptionOur client is a regional bank with strong presence across Asia Pacific. They are looking for a HCM IT Business Analyst to join its Technology and Operations division. The incumbent will support the delive",3.9,"Kerry Consulting Pte Ltd
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
756,"Business Analyst, Regional Bank","Job Description :
Description

Our client is an award winning bank with strong presence across Asia Pacific. They are looking for seasoned IT Business Analyst for Finance (ERP & Data) to join its Technology and Operations division. This role will support the delivery of transformation initiatives to transform the organizationâ€™s core finance and data processes. This is a permanent position that is based in Singapore.
Responsibilities
Reporting to the Program Manager, you will play a key role in the Core Finance and Data team. Your role will encompass the management of stakeholders and communications, changes in scope, identification and mitigation of risks, preparation of business requirements and regular reporting of your projectsâ€™ progress.
Requirements
You have spent at least 10 years of techno-functional experience, ideally with Core Finance and Data CTB processes. You possess excellent communication skills and feel comfortable interacting with the leadership team and clients. You have experience leading teams on projects and possess a relevant degree.
To Apply
To apply, please submit your resume to Yvonne Chang at yc@kerryconsulting.com, quoting the job title and reference number YC17344. We regret that only shortlisted candidates will be notified.

Job Description : DescriptionOur client is an award winning bank with strong presence across Asia Pacific. They are looking for seasoned IT Business Analyst for Finance (ERP & Data) to join its Technology and Operations division. This role will",3.9,"Kerry Consulting Pte Ltd
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
757,Business Analyst â€“ Market Risk/ Credit Risk,"Job Description :
SCOPE:
The department is responsible for development and maintenance of Risk and Finance applications used by worldwide users, composed of the following divisions:
Market Risk IT handles risk and P&L consolidation and regulatory reporting, P&L analysis application portfolio, comprehensive risk calculation applications based on internal and regulatory models
Counterparty Risk IT handles applications responsible for risk data collection, risk calculation.
Credit Risk IT covers Front office Applications, Credit Decision Processing tool, Global Authorization Repository system and Default History Data Base
Design and review requirements in the solutions
Test implemented solution in integration environment
Analyse and acknowledge defects and requests coming from users
Interact actively with the Business Analysts and/or Project Manager on onshore side to scrutinize all parts of the
Requirements looking for impacts and open points
Diagnose and resolve application functional problematics, using technical skills such as SQL for investigation.

REQUIREMENTS:
Experience in banking Industry
Technical experience or background to be comfortable with data models and SQL
Functional â€“ IFRS9, Liquidity risk, Interest Rate Risk, Basel III
Ability to work in an Agile delivery environment
Strong technical skills in tests methodology
Strong organizational and communication skills
Interested applicants are invited to apply by email to recruit@comtel-solutions.com

Job Description : SCOPE: The department is responsible for development and maintenance of Risk and Finance applications used by worldwide users, composed of the following divisions: * Market Risk IT handles risk and P&L consolidation and regulat",3.9,"Comtel Solutions Pte Ltd
3.9",Singapore,"Singapore, Singapore",1001 to 5000 employees,1998,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (SGD),-1
758,Treasury Senior Business Analyst,"Description

Respected within the food and agri-commodities market, this is a leading multinational with a significant asset and customer footprint across Asia Pacific. Due to an internal career mobility move, an opportunity has arisen for an exceptional Senior Business Analyst to drive systems and solutions implementation for a high performing Treasury team based in Singapore.

Reporting to the Head of ERP implementation, the Senior Business Analyst will be part of a high performance team and play an integral role in treasury system implementation initiatives. He/ she will be the bridge between global IT and systems, the commercial teams and treasury operations to ensure that the systems achieve their full potential to deliver business process improvement initiatives and reporting requirements. The Senior Business Analyst will provide the domain knowledge on treasury and cash management for these projects as well as be the key advisor for updates on industry and banking best practices. Ad hoc responsibilities include training and advising the business system users on the enhancements and systems in Treasury.

The successful candidate will be degree qualified in Business Administration, finance, Computer Science or Management Information Systems disciplines with 7-15 years’ proven track record in systems implementation for Treasury within large and complex multinationals. Track record in implementing Wallstreet system is critical. You will also possess strong working knowledge of treasury operations processes within the corporates. The ability to understand the business needs and work with IT on translating those needs is essential to the success of this role. Due to significant interactions with stakeholders based in China, proficiency in Mandarin is required.

To apply, please submit your resume to Ailing Huang at ah@kerryconsulting.com, quoting the job title and reference number AH18125. Only successful shortlisted candidates will be notified.

Licence No: 16S8060

Registration no: R1104181",3.9,"Kerry Consulting
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
759,Treasury Senior Business Analyst â€“ Leading Food & Agri-commodities Conglomerate,"Job Description :
Description

Respected within the food and agri-commodities market, this is a leading multinational with a significant asset and customer footprint across Asia Pacific. Due to an internal career mobility move, an opportunity has arisen for an exceptional Senior Business Analyst to drive systems and solutions implementation for a high performing Treasury team based in Singapore.
Reporting to the Head of ERP implementation, the Senior Business Analyst will be part of a high performance team and play an integral role in treasury system implementation initiatives. He/ she will be the bridge between global IT and systems, the commercial teams and treasury operations to ensure that the systems achieve their full potential to deliver business process improvement initiatives and reporting requirements. The Senior Business Analyst will provide the domain knowledge on treasury and cash management for these projects as well as be the key advisor for updates on industry and banking best practices. Ad hoc responsibilities include training and advising the business system users on the enhancements and systems in Treasury.
The successful candidate will be degree qualified in Business Administration, finance, Computer Science or Management Information Systems disciplines with 7-15 yearsâ€™ proven track record in systems implementation for Treasury within large and complex multinationals. Track record in implementing Wallstreet system is critical. You will also possess strong working knowledge of treasury operations processes within the corporates. The ability to understand the business needs and work with IT on translating those needs is essential to the success of this role. Due to significant interactions with stakeholders based in China, proficiency in Mandarin is required.
To apply, please submit your resume to Ailing Huang at ah@kerryconsulting.com, quoting the job title and reference number AH18125. Only successful shortlisted candidates will be notified.
Licence No: 16S8060
Registration no: R1104181

Job Description : Description Respected within the food and agri-commodities market, this is a leading multinational with a significant asset and customer footprint across Asia Pacific. Due to an internal career mobility move, an opportunity has",3.9,"Kerry Consulting Pte Ltd
3.9",Singapore,"Singapore, Singapore",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
760,Senior Data Scientist - Centre of Excellence in Maritime Safety,"Senior Data Scientist

Department for Technology, Innovation & Enterprise – Centre of Excellence in Maritime Safety

The Centre of Excellence in Maritime Safety is a new R&D centre under the Department for Technology, Innovation & Enterprise (TIE). It aims to collaborate with the industry and research community to develop technological solutions and training systems to help reduce maritime incidents.

The appointee will lead the Artificial Intelligence (AI) team in CEMS and develop analytics capabilities in big data infrastructure and conduct data science studies for SP.

Responsibilities:-

Lead the team in designing research methodologies and develop algorithms and models to enhance Pre-Employment Training (PET) and Continuing Education & Training (CET) training and assessment
Design, implement and maintain effective and efficient data infrastructure
Supervise the technical team in conceptualising and preparing research proposals in the smart/safe maritime domain
Lead and supervise strategic and technical discussions with vendors on simulators developments
Oversee implementation strategies and plans of Next Generation Navigation Simulator (NGNS)

Requirements:-

Relevant qualifications in Computer Science or related disciplines
Possess good knowledge in relevant research topics and skills
Proficient in one or more programming languages such as Java, Python, C#, C++ or C
Excellent communications and interpersonal skills and possess the ability to influence and engage effectively with various stakeholders
Ability to work in a fast paced environment
Analytical and meticulous individual who is able to think strategically that align with SP and national agenda in maritime safety
Experience in areas such as team supervision, AI, Deep Learning and Machine Learning is an added advantage
8 – 10 years of relevant working experience in the following areas:
Data and Text Mining
Big Data Infrastructure
Programming skillset such as Scikit-learn, Tensorflow, OpenCV and SQL
Vison AI Development
Deep Neural Network, CNN, Computer Vision

Closing Date: 2 Jun 2020

If you are shortlisted for the position(s), you should hear from us within 30 days of the closing date of the advertisement.",3.6,"Singapore Polytechnic
3.6",Singapore,"Singapore, Singapore",1001 to 5000 employees,1954,College / University,Colleges & Universities,Education,$1 to $5 million (SGD),-1
761,Business Analyst (Credit Risk),"Roles & Responsibilities

Job Summary

We are looking for a Business Analyst to be part of the Credit Risk Management team, to enhance and support systems related to Credit Risk Management and Basel activities within the bank.

Mandatory Skill-set

Degree in Banking / Information Technology or other related fields;
At least 2 years of Business Analyst experience in financial institutions, with credit risk business background;
Good understanding in Credit / Capital computation;
Able to prepare credit portfolio dashboards / reports using regulatory/economic capital and Basel II risk parameters;
Strong knowledge in database management, good hands-on in using SQL query;
Proficient in MS Access and MS Excel;
Analytical, detail-oriented and solution-oriented;
Resourceful, independent and proactive team player;
Good communication skills, good grasp of the current state and evolution of financial markets.

Desired Skill-set

FRM certified.

Responsibilities

Provide support and enhancements of Basel Credit RWA related application;
Perform user requirements gathering, data profiling, and gap analysis;
Ensure all requirements are addressed through detailed analysis, planning, monitoring, and reporting activities;
Responsible to understand Basel regulatory changes / new products, and translate them into system specifications;
Prepare credit risk related MIS and regulatory reports;
Develop test cases and coordinate with business uses on testing and UAT environment setup;
Ensure necessary changes/enhancements are implemented and documented.

Should you be interested in this career opportunity, please send in your updated resume to apply@sciente.com at the earliest.

Confidentiality is assured, and only shortlisted candidates will be notified for interviews.

EA Licence No. 07C5639
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.4,"SCIENTE INTERNATIONAL PTE. LTD.
3.4",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
762,Operations Automation Business Analyst / Project Manager,"Job Purpose:

Project manager (PM) with strong Business Analyst (BA) skills for the Prime, Futures, Delta 1 (PFD1) Operations project team.

The role is to manage and deliver a portfolio of projects within PFD1 focused on utilizing low code / innovation capabilities. Business analysis will also be a significant part of this role.

The candidate must be an experienced in project management and familiarity with the financial markets industry and various PFD1 products and operations. Experience of implementing low code solutions would be highly beneficial to the role.

As PM/BA, the candidate should be able to analyze business requirements, issues and risks and work closely with the operations line, technology teams and other relevant functions within Citi to define and clarify requirements and propose solutions.

This candidate needs to articulate and be able to effectively communicate to the senior stakeholders across functions.

This role will report to the Regional manager in Singapore for PFD1 Operations Change Management.

Key Responsibilities:

Develop and maintain project materials and deliverables
Produce business cases, ensuring that all projects have a viable business proposition
Create Project Plans, business requirements, User Acceptance Test Plans and present strategy and status to Seniors on regular basis
Determine, verify and document business requirements (including impact to other business areas)
Assist Global Project Manager with the development and maintenance of the project plans
Identify and communicate key project risks, define mitigation strategies and manage to resolution
Track and maintain Change Request documentation to ensure that all additional requirements are traceable
Develop test strategies, document test scenarios, and coordinate the execution of test scripts
Organise and deliver of presentations for steering committee and other stakeholder meetings
Adhere to Programme and Project Management policy and ensure those connected to your projects do as well
Manage the relationships within the project
Facilitate meetings with the appropriate subject matter experts to obtain specifics on requirements; resolve issues and mitigate risks
Liaise with Operations, Technology and Front Office staff to ensure that required project artefacts are collated
Liaise with Technology staff to ensure that requirements are understood and that functional and design proposals are fit for purpose
Identify and communicate inter-project dependencies to stakeholders and other project team members
Business analysis
Consult and collate business requirements; identify and document Use-Cases;
Perform business analysis and provide stakeholders and senior business management with information key to decision making for project direction and strategy.
Produce Business Requirement Documents and obtain stakeholder sign off; be disciplined in managing changing requirements
Project Management development
Utilize approved Methodology and Tools for Business Analysis
Liaise with PFD1 project team members globally to achieve consistent, best in class, documentation standards and methodologies
Lead peer reviews and inspections of project documents
Participate in the PMO education forums
Knowledge/Experience:
Consulting background or previous Project Manager experience in Financial Services
Experience in futures and Cleared OTC will be an added plus.
Experience in low code solutions. Knowledge of Appian, Automation Anywhere and Xceptor would be highly beneficial to the role.
Practical experience in analysis, design and implementation on successfully implemented projects in the financial services industry
Experience and high level of expertise in all aspects of project & programme life cycles; ability to operate in waterfall or agile approach
Familiarity with daily activities performed within PFD1 Operations and an appreciation of the interaction with supported/related business areas (Equities, Futures, Commodities, Securities Lending)
Experience of compiling data and analysing results
Experience of working in a process-driven environment
Experience of interacting at senior levels and ensuring credibility is maintained through solid delivery against commitments
Experience of a financial services environment
Experience of working in a heavily controls-focused environment
Skills:
Computer literate and ability to grasp systems and flows quickly
Strong presentation skills
Strong analytical and problem solving skills
Strong oral and written communication skills and ability to facilitate discussions
Quickly grasp and master new requirements and related knowledge
Manage tight deadlines or unexpected requirement changes
Ability to learn/understand some technical implications of system design
Microsoft Excel, Word and PowerPoint, MS Project, MS Visio, MS Access
Qualifications:
Educated to degree level as minimum
Competencies
Team player in both solid line and matrix reporting organizations
Willingness to ask questions, challenge the process and seek out answers
Ability to work independently, multi-task, take ownership and drive parts of the project
Individual contributor with the ability to work in a team of diverse skill sets and cultures
Strong people, process and business focus
Ability to react to a dynamic environment
Ability to remain calm and objective in a high-pressure environment
-------------------------------------------------

Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - SG

------------------------------------------------------

Time Type :Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE.

To view the ""EEO is the Law"" poster CLICK HERE. To view the EEO is the Law Supplement CLICK HERE.
To view the EEO Policy Statement CLICK HERE.
To view the Pay Transparency Posting CLICK HERE.",3.4,"Citibank
3.4",Singapore,"Elk Grove Village, IL",5001 to 10000 employees,-1,Subsidiary or Business Segment,Lending,Finance,$50 to $100 million (SGD),-1
763,Data Scientist/Machine Learning & Deep Learning Engineer,"Responsibilities:
Develop expertise in deep learning, computer vision and software engineering
Work with the other teammates to design, write and maintain tool software
Mentor junior staff and support them in their daily tasks
Analyse problems and list risks and dependencies across multiple domains
Help on creation and maintenance of technical design documents
Attend and contribute to team SCRUM planning meetings
Work with other departments to understand their workflows and toolset needs
Proficient in Python, C/C++ and C#
Good problem solving skills and innovative mindset
Interested in 3D Graphics and Tool programming
Experience with Python packages: Numpy, Pillow, Matplotlib and Scikit-Learn
Experience with Tensorflow of other Deep learning frameworks a plus

Qualifications:
Bachelor degree in computer science or software engineering from prestigious universities
More than 4 years of relevant work experience
Good communication skills in English, IELTS 6.5 or equivalent is required",4.8,"Virtuos Games
4.8",Singapore,"Singapore, Singapore",1001 to 5000 employees,2004,Company - Private,Video Games,Media,Unknown / Non-Applicable,-1
764,#SGUNITEDJOBS IT BUSINESS ANALYST,"Looking for Business Analysts with experience in providing functional track support

Responsibilities:
Design solutions, develop and execute transition strategies with the functional track Leads
Work closely with respective business product owners (POs) to identify and assess business requirements including development of future state processes with considerations for the current and future technical landscape.
Facilitation of collaborative works across various stakeholders including vendors and contractors of existing systems to ensure minimal impacts to integrations.
Support the respective track leads in sprint planning including execution of sprint activities to ensure timely project delivery.

Requirements:
Degree or Diploma in IT disciplines
Minimum 3 years of relevant experience as Business Analyst

Experience in any one of the following:
Whole-of-Government project implementation
Management of forms and rules, and familiarity with business process management
Stakeholder engagement, communication and management
Change management or corporate comms
Familiarity with business rules management system
Familiarity with low code platform

Interested applicants, please send your updated resume in MS WORD format to jialing@eps.com.sg for immediate processing. Do include your availability, last drawn & expected salary. We regret that only shortlisted candidates will be notified. Thank you.
Jia Ling l R1872250",4.2,"EPS COMPUTER SYSTEMS PTE LTD
4.2",Singapore,"Kuala Lumpur, Malaysia",501 to 1000 employees,1993,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
765,#SGUNITEDJOBS BUSINESS ANALYST - RISK PRODUCTS,"Provide SME Risk expertise in requirements gathering and business analysis for APAC national discretions and APAC local jurisdictional requirements of Basel 3 and 4, including Credit, Market and Liquidity Risk
Translate business requirements into Functional Specifications, ensuring that developers and testers have a precise understanding of what is to be built and delivered
Ensure that all deliveries are fit for purpose, addressing business requirements in a timely, accurate and complete manner
The BA contributes to test strategy, test plans, expected results and test coordination, as well as participating in the actual testing and diagnosing any defects that arise
Consolidates and established knowledge base of local Basel 3 and 4 regulatory requirements across the APAC region
Assist in providing updated information on APAC Basel 3 and 4 regulatory changes.
Providing in-house regulatory support on APAC regulatory reporting matters such as interpretations, training and implementations of new regulatory requirements.
Collaborate with global teams in the design of regulatory reporting solutions
Supports the product and implementation services team with domain functional knowledge
Provides SME support for any client queries
Support the Pre-sales team in client engagements
Experience in working with Axiom products is a plus but not mandatory
This role is expected to be based in Singapore but will work closely with the global team based in London

REQUIREMENTS

3 to 5 years’ experience in APAC regulatory risk calculation and reporting, including liquidity, credit or market risk in the banking industry
Experience in regulatory risk calculation and reporting for at least one of the following APAC Regulators or equivalent: Singapore MAS, Hong Kong HKMA, Australia APRA, Japan BOJ/JFSA.
Relevant tertiary qualification
Strong understanding of the Basel 3 and 4 APAC national discretions and local flavors
Strong knowledge of financial instruments and products from a banking and accounting perspective
Fluency in any major Asian language advantageous.
Goal driven and self-motivated attitude
Strong interpersonal communications and presentation skills
Ability to work autonomously with minimal supervision
Strong literacy skills, with ability to bring across complex concepts in simple language",3.6,"AXIOMSL PTE. LTD.
3.6",Singapore,"New York, NY",501 to 1000 employees,1991,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (SGD),-1
766,#SGUNITEDJOBS BUSINESS ANALYST (CREDIT RISK),"Job Summary

We are looking for a Business Analyst to be part of the Credit Risk Management team, to enhance and support systems related to Credit Risk Management and Basel activities within the bank.

Mandatory Skill-set

Degree in Banking / Information Technology or other related fields;
At least 2 years of Business Analyst experience in financial institutions, with credit risk business background;
Good understanding in Credit / Capital computation;
Able to prepare credit portfolio dashboards / reports using regulatory/economic capital and Basel II risk parameters;
Strong knowledge in database management, good hands-on in using SQL query;
Proficient in MS Access and MS Excel;
Analytical, detail-oriented and solution-oriented;
Resourceful, independent and proactive team player;
Good communication skills, good grasp of the current state and evolution of financial markets.

Desired Skill-set

FRM certified.

Responsibilities

Provide support and enhancements of Basel Credit RWA related application;
Perform user requirements gathering, data profiling, and gap analysis;
Ensure all requirements are addressed through detailed analysis, planning, monitoring, and reporting activities;
Responsible to understand Basel regulatory changes / new products, and translate them into system specifications;
Prepare credit risk related MIS and regulatory reports;
Develop test cases and coordinate with business uses on testing and UAT environment setup;
Ensure necessary changes/enhancements are implemented and documented.

Should you be interested in this career opportunity, please send in your updated resume to apply@sciente.com at the earliest.

Confidentiality is assured, and only shortlisted candidates will be notified for interviews.

EA Licence No. 07C5639",3.4,"SCIENTE INTERNATIONAL PTE. LTD.
3.4",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
767,Business Analyst (Permanent / 6-month Contract),"FWD spans Hong Kong, Macau, Thailand, Indonesia, Philippines, Singapore, Vietnam, Japan and Malaysia. In Hong Kong, FWD offers life and medical insurance, general insurance, employee benefits, and financial planning. FWD is focused on creating fresh customer experiences, with easy-to-understand and relevant products supported by digital technology. Through this customer-led approach, FWD aims to become a leading pan-Asian insurer that changes the way people feel about insurance.

FWD started operations in Singapore in April 2016, providing employee benefits insurance to corporate customers. In September, FWD launched its direct-to-consumer business and currently offers a suite of life and general insurance products including direct-term life, car, travel, personal accident and maid insurance. Leveraging technology, FWD provides insurance that is world beating in its simplicity and customer focus for connected people to take control.

If you’re looking for a company where can fuel your inspiration and cultivate your expertise, join us on our exciting journey.

PURPOSE

The Business Analyst you will be responsible for:
Works as fully contributing team member on important projects and activities of diverse scope with own discipline
Works under general direction within broadly defined framework
Continues to acquire specialized functional knowledge, more complex skills and operating practices
Builds collaborative work relationships across the organization and delivers solutions also to external customers on specific issues
Assumes responsibility for planning and executing assignments
Drives team work to resolve complex business issues through sharing in-depth knowledge and experience
Makes operational decisions on policies, tactics critical to the function’s business success
Builds and maintains partnerships with key decision makers in customer organization
Assumes responsibility for delivery of quality outcomes of complex and business critical projects integrating client needs, strategic business goals of the function and financial objectives

Achievement against the following key performance indicators:
Delivery of projects/work requests to agreed:
Scope
Quality
Time

Key relationships other than those within reporting lines :
All business users and IT
Financial Institutions/Intermediaries
3rd Party Vendors

QUALIFICATIONS

Undergraduate degree
Postgraduate qualification is desirable
A relevant formal Business Analyst/Project Management qualification is desirable

SKILLS/KNOWLEDGE

Business Knowledge

Strong knowledge of Life insurance products like Term, Endowment, Investment Link, Whole life
Strong knowledge of Life Asia application preferred

Business Analysis Skills

Expertise in requirements gathering
Expertise in Requirements planning, management and communication
Highly proficient in solutions assessment and validation
Expertise in business process modelling and design
Experienced in the development of training materials and support of training delivery
Proficient in translating Business Requirements into test scripts

Technology Skills

Required:
Proficient with MS Visio
Proficient with MS Excel
Proficient with MS Word
Proficient with MS Project
Proficient with MS PowerPoint

Desirable:
knowledge Graphical User Interface (GUI), web graphical designs
Technical skills in Java & COBOL is a complement

Management Skills

Strong relationship management skills
Ability to manage teams on a day-to-day basis
Excellent stakeholder management, particularly managing expectations
Sound influencing and negotiating skills",3.7,"FWD Hong Kong
3.7",Singapore,"Central, Hong Kong",1001 to 5000 employees,2013,Company - Private,-1,-1,$1 to $2 billion (SGD),-1
768,"Vice President / Associate Vice President, Business Intelligence & Investigations","Roles & Responsibilities

Position Summary

The role of Vice President/Associate Vice President will be responsible for developing, producing and supporting the investigative case work focusing on Indonesia and more broadly on the ASEAN region, dealing with clients and managing complex multi-jurisdictional assignments. Additionally, this role will be responsible for contributing to the on-going development and growth of the BII Practice in Singapore. The role requires a high level of organizational ability, excellent verbal and written communication skills, an ability to think strategically, and be commercially focused with an analytical mind.

Responsibilities:
Development and management of projects, throughout the life and the engagement: meeting with Managing Directors (“MDs”) and client to discuss needs, preparation of commercial and technical proposal, agreement of engagement, development of working plan and budget, allocation of resources, direction of project team members, delivery and quality assurance and project invoicing
Provide expert, reliable and robust research and analysis of complex situations and data for clients
Act as the key project coordinator throughout projects and contribute to management of the client relationship where appropriate
Support MDs in the pursuit of new business including supporting the delivery of proposals by MDs and other senior members of the team
Ensure senior members of the BII Practice remain up-to-date with the progress of investigation, bringing up issues and findings to the attention of appropriate personnel for resolution and decision making
Monitors quality of own work product and the work of junior employees, providing guidance and assistance where necessary
Achieves Personal Billable Hours and Personal Development targets
Addresses field investigation and related problems as they arise
Exercise good judgment, demonstrate innovation and adapt working strategy based on results obtained
Take ownership of project and deliverables and manage workflow and costs effectively
Ensure ethical conduct, quality of services, use of best practices and compliance with policy and SOPs in each project
Identify project risks and effectively manage them
Contribute to the professional development and evaluation of junior project team members
Demonstrate excellent judgment, be commercially-focused and be driven by professional excellence and a commitment to the Kroll brand.

Requirements:
Strong academic background, preferably in the fields of Finance, Journalism, International Relations, International Business and Political Science, Law or Security Studies
Fluency in English and Bahasa Indonesia including spoken, written and for business communication in Singapore and Indonesia
6+ years of relevant work experience in a role such as political analyst, researcher, financial/forensic investigator, forensic accountant, risk assessment in a managerial capacity
Proven ability to grasp client needs and to analyze large amounts of information sets in order to deliver readily understandable executive reports
Strong team, project and client management experience, along with strong interpersonal skills
Proficient in a broad variety of investigative methods
Proficient in MS Office. Ideally also proficient in investigative analysis tools
Candidates with less experience will be considered as Associate Vice President

[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,KROLL ASSOCIATES (S) PTE LTD,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
